Province_State,Country_Region,Lat,Long,Population,Date,Vaccinations
Perak,Malaysia,,,,8/22/2021,1848589
Perak,Malaysia,,,,8/23/2021,1877669
Perak,Malaysia,,,,8/24/2021,1915675
Perak,Malaysia,,,,8/25/2021,1955673
Perak,Malaysia,,,,8/26/2021,1994012
Perak,Malaysia,,,,8/27/2021,2031762
Perak,Malaysia,,,,8/28/2021,2058305
Perak,Malaysia,,,,8/29/2021,2086240
Perak,Malaysia,,,,8/30/2021,2121497
Perak,Malaysia,,,,8/31/2021,2132312
Perak,Malaysia,,,,9/1/2021,2173187
Perak,Malaysia,,,,9/2/2021,2213437
Perak,Malaysia,,,,9/3/2021,2249586
Perak,Malaysia,,,,9/4/2021,2273725
Perak,Malaysia,,,,9/5/2021,2298877
Perak,Malaysia,,,,9/6/2021,2329407
Perak,Malaysia,,,,9/7/2021,2359073
Perak,Malaysia,,,,9/8/2021,2390772
Perak,Malaysia,,,,9/9/2021,2422433
Perak,Malaysia,,,,9/10/2021,2453173
Perak,Malaysia,,,,9/11/2021,2477293
Perak,Malaysia,,,,9/12/2021,2495857
Perak,Malaysia,,,,9/13/2021,2530542
Perak,Malaysia,,,,9/14/2021,2559429
Perak,Malaysia,,,,9/15/2021,2587751
Perak,Malaysia,,,,9/16/2021,2606821
Perak,Malaysia,,,,9/17/2021,2639330
Perak,Malaysia,,,,9/18/2021,2659823
Perak,Malaysia,,,,9/19/2021,2680699
Perak,Malaysia,,,,9/20/2021,2710249
Perak,Malaysia,,,,9/21/2021,2733140
Perak,Malaysia,,,,9/22/2021,2769040
Perlis,Malaysia,,,,7/8/2021,125351
Perlis,Malaysia,,,,7/9/2021,127721
Perlis,Malaysia,,,,7/10/2021,130317
Perlis,Malaysia,,,,7/11/2021,132939
Perlis,Malaysia,,,,7/12/2021,135735
Perlis,Malaysia,,,,7/13/2021,139342
Perlis,Malaysia,,,,7/14/2021,143077
Perlis,Malaysia,,,,7/15/2021,147699
Perlis,Malaysia,,,,7/16/2021,151386
Perlis,Malaysia,,,,7/17/2021,151580
Perlis,Malaysia,,,,7/18/2021,154776
Perlis,Malaysia,,,,7/19/2021,156173
Perlis,Malaysia,,,,7/20/2021,156265
Perlis,Malaysia,,,,7/21/2021,156412
Perlis,Malaysia,,,,7/22/2021,159472
Perlis,Malaysia,,,,7/23/2021,162863
Perlis,Malaysia,,,,7/24/2021,164983
Perlis,Malaysia,,,,7/25/2021,167474
Perlis,Malaysia,,,,7/26/2021,170687
Perlis,Malaysia,,,,7/27/2021,174443
Perlis,Malaysia,,,,7/28/2021,179237
Perlis,Malaysia,,,,7/29/2021,183381
Perlis,Malaysia,,,,7/30/2021,185829
Perlis,Malaysia,,,,7/31/2021,187765
Perlis,Malaysia,,,,8/1/2021,190034
Perlis,Malaysia,,,,8/2/2021,192890
Perlis,Malaysia,,,,8/3/2021,196100
Perlis,Malaysia,,,,8/4/2021,199348
Perlis,Malaysia,,,,8/5/2021,203133
Perlis,Malaysia,,,,8/6/2021,205022
Perlis,Malaysia,,,,8/7/2021,206660
Perlis,Malaysia,,,,8/8/2021,208277
Perlis,Malaysia,,,,8/9/2021,211974
Perlis,Malaysia,,,,8/10/2021,212740
Perlis,Malaysia,,,,8/11/2021,216744
Perlis,Malaysia,,,,8/12/2021,220253
Perlis,Malaysia,,,,8/13/2021,223302
Perlis,Malaysia,,,,8/14/2021,226526
Perlis,Malaysia,,,,8/15/2021,229863
Perlis,Malaysia,,,,8/16/2021,233151
Perlis,Malaysia,,,,8/17/2021,236581
Perlis,Malaysia,,,,8/18/2021,240248
Perlis,Malaysia,,,,8/19/2021,243668
Perlis,Malaysia,,,,8/20/2021,245822
Perlis,Malaysia,,,,8/21/2021,248274
Perlis,Malaysia,,,,8/22/2021,250649
Perlis,Malaysia,,,,8/23/2021,255691
Perlis,Malaysia,,,,8/24/2021,260078
Perlis,Malaysia,,,,8/25/2021,265260
Perlis,Malaysia,,,,8/26/2021,267880
Perlis,Malaysia,,,,8/27/2021,269954
Perlis,Malaysia,,,,8/28/2021,272622
Perlis,Malaysia,,,,8/29/2021,274977
Perlis,Malaysia,,,,8/30/2021,277434
Perlis,Malaysia,,,,8/31/2021,278165
Perlis,Malaysia,,,,9/1/2021,282722
Perlis,Malaysia,,,,9/2/2021,286254
Perlis,Malaysia,,,,9/3/2021,288885
Perlis,Malaysia,,,,9/4/2021,291616
Perlis,Malaysia,,,,9/5/2021,293984
Perlis,Malaysia,,,,9/6/2021,295758
Perlis,Malaysia,,,,9/7/2021,297579
Perlis,Malaysia,,,,9/8/2021,299537
Perlis,Malaysia,,,,9/9/2021,301977
Perlis,Malaysia,,,,9/10/2021,303469
Perlis,Malaysia,,,,9/11/2021,304863
Perlis,Malaysia,,,,9/12/2021,305969
Perlis,Malaysia,,,,9/13/2021,310251
Perlis,Malaysia,,,,9/14/2021,315548
Perlis,Malaysia,,,,9/15/2021,320114
Perlis,Malaysia,,,,9/16/2021,320244
Perlis,Malaysia,,,,9/17/2021,322865
Perlis,Malaysia,,,,9/18/2021,324119
Perlis,Malaysia,,,,9/19/2021,325671
Perlis,Malaysia,,,,9/20/2021,328914
Perlis,Malaysia,,,,9/21/2021,331461
Perlis,Malaysia,,,,9/22/2021,334480
Putrajaya,Malaysia,,,,7/8/2021,82028
Putrajaya,Malaysia,,,,7/9/2021,84465
Putrajaya,Malaysia,,,,7/10/2021,86681
Putrajaya,Malaysia,,,,7/11/2021,88919
Putrajaya,Malaysia,,,,7/12/2021,91695
Putrajaya,Malaysia,,,,7/13/2021,94840
Putrajaya,Malaysia,,,,7/14/2021,97677
Putrajaya,Malaysia,,,,7/15/2021,100301
Putrajaya,Malaysia,,,,7/16/2021,102996
Putrajaya,Malaysia,,,,7/17/2021,105299
Putrajaya,Malaysia,,,,7/18/2021,108175
Putrajaya,Malaysia,,,,7/19/2021,111048
Putrajaya,Malaysia,,,,7/20/2021,113680
Putrajaya,Malaysia,,,,7/21/2021,116698
Putrajaya,Malaysia,,,,7/22/2021,120533
Putrajaya,Malaysia,,,,7/23/2021,123502
Putrajaya,Malaysia,,,,7/24/2021,126527
Putrajaya,Malaysia,,,,7/25/2021,129223
Putrajaya,Malaysia,,,,7/26/2021,133312
Putrajaya,Malaysia,,,,7/27/2021,137531
Putrajaya,Malaysia,,,,7/28/2021,141698
Putrajaya,Malaysia,,,,7/29/2021,145415
Putrajaya,Malaysia,,,,7/30/2021,151112
Putrajaya,Malaysia,,,,7/31/2021,156286
Putrajaya,Malaysia,,,,8/1/2021,161218
Putrajaya,Malaysia,,,,8/2/2021,165414
Putrajaya,Malaysia,,,,8/3/2021,168595
Putrajaya,Malaysia,,,,8/4/2021,173273
Putrajaya,Malaysia,,,,8/5/2021,177574
Putrajaya,Malaysia,,,,8/6/2021,181484
Putrajaya,Malaysia,,,,8/7/2021,185444
Putrajaya,Malaysia,,,,8/8/2021,189801
Putrajaya,Malaysia,,,,8/9/2021,191428
Putrajaya,Malaysia,,,,8/10/2021,194276
Putrajaya,Malaysia,,,,8/11/2021,196297
Putrajaya,Malaysia,,,,8/12/2021,199043
Putrajaya,Malaysia,,,,8/13/2021,201034
Putrajaya,Malaysia,,,,8/14/2021,203127
Putrajaya,Malaysia,,,,8/15/2021,204937
Putrajaya,Malaysia,,,,8/16/2021,207885
Putrajaya,Malaysia,,,,8/17/2021,210491
Putrajaya,Malaysia,,,,8/18/2021,213591
Putrajaya,Malaysia,,,,8/19/2021,216133
Putrajaya,Malaysia,,,,8/20/2021,220268
Putrajaya,Malaysia,,,,8/21/2021,223232
Putrajaya,Malaysia,,,,8/22/2021,225808
Putrajaya,Malaysia,,,,8/23/2021,228969
Putrajaya,Malaysia,,,,8/24/2021,230454
Putrajaya,Malaysia,,,,8/25/2021,233241
Putrajaya,Malaysia,,,,8/26/2021,235848
Putrajaya,Malaysia,,,,8/27/2021,238185
Putrajaya,Malaysia,,,,8/28/2021,240140
Putrajaya,Malaysia,,,,8/29/2021,241722
Putrajaya,Malaysia,,,,8/30/2021,242320
Putrajaya,Malaysia,,,,8/31/2021,242649
Putrajaya,Malaysia,,,,9/1/2021,243138
Putrajaya,Malaysia,,,,9/2/2021,243750
Putrajaya,Malaysia,,,,9/3/2021,244310
Putrajaya,Malaysia,,,,9/4/2021,244749
Putrajaya,Malaysia,,,,9/5/2021,244750
Putrajaya,Malaysia,,,,9/6/2021,245507
Putrajaya,Malaysia,,,,9/7/2021,246055
Putrajaya,Malaysia,,,,9/8/2021,246667
Putrajaya,Malaysia,,,,9/9/2021,247320
Putrajaya,Malaysia,,,,9/10/2021,247869
Putrajaya,Malaysia,,,,9/11/2021,247869
Putrajaya,Malaysia,,,,9/12/2021,247869
Putrajaya,Malaysia,,,,9/13/2021,249657
Putrajaya,Malaysia,,,,9/14/2021,250228
Putrajaya,Malaysia,,,,9/15/2021,250942
Putrajaya,Malaysia,,,,9/16/2021,250942
Putrajaya,Malaysia,,,,9/17/2021,251766
Putrajaya,Malaysia,,,,9/18/2021,251766
Putrajaya,Malaysia,,,,9/19/2021,251766
Putrajaya,Malaysia,,,,9/20/2021,252762
Putrajaya,Malaysia,,,,9/21/2021,253001
Putrajaya,Malaysia,,,,9/22/2021,253791
Sabah,Malaysia,,,,7/8/2021,669614
Sabah,Malaysia,,,,7/9/2021,684218
Sabah,Malaysia,,,,7/10/2021,700330
Sabah,Malaysia,,,,7/11/2021,714083
Sabah,Malaysia,,,,7/12/2021,730139
Sabah,Malaysia,,,,7/13/2021,750123
Sabah,Malaysia,,,,7/14/2021,767981
Sabah,Malaysia,,,,7/15/2021,786397
Sabah,Malaysia,,,,7/16/2021,812519
Sabah,Malaysia,,,,7/17/2021,833216
Sabah,Malaysia,,,,7/18/2021,847036
Sabah,Malaysia,,,,7/19/2021,867452
Sabah,Malaysia,,,,7/20/2021,877356
Sabah,Malaysia,,,,7/21/2021,903797
Sabah,Malaysia,,,,7/22/2021,934388
Sabah,Malaysia,,,,7/23/2021,968281
Sabah,Malaysia,,,,7/24/2021,997245
Sabah,Malaysia,,,,7/25/2021,1026055
Sabah,Malaysia,,,,7/26/2021,1053404
Sabah,Malaysia,,,,7/27/2021,1085214
Sabah,Malaysia,,,,7/28/2021,1119020
Sabah,Malaysia,,,,7/29/2021,1156119
Sabah,Malaysia,,,,7/30/2021,1193908
Sabah,Malaysia,,,,7/31/2021,1237700
Sabah,Malaysia,,,,8/1/2021,1277509
Sabah,Malaysia,,,,8/2/2021,1316637
Sabah,Malaysia,,,,8/3/2021,1359879
Sabah,Malaysia,,,,8/4/2021,1400841
Sabah,Malaysia,,,,8/5/2021,1445847
Sabah,Malaysia,,,,8/6/2021,1490725
Sabah,Malaysia,,,,8/7/2021,1532485
Sabah,Malaysia,,,,8/8/2021,1571669
Sabah,Malaysia,,,,8/9/2021,1612525
Sabah,Malaysia,,,,8/10/2021,1652285
Sabah,Malaysia,,,,8/11/2021,1702225
Sabah,Malaysia,,,,8/12/2021,1752966
Sabah,Malaysia,,,,8/13/2021,1803399
Sabah,Malaysia,,,,8/14/2021,1851007
Sabah,Malaysia,,,,8/15/2021,1902667
Sabah,Malaysia,,,,8/16/2021,1956660
Sabah,Malaysia,,,,8/17/2021,2015604
Sabah,Malaysia,,,,8/18/2021,2073229
Sabah,Malaysia,,,,8/19/2021,2129404
Sabah,Malaysia,,,,8/20/2021,2182017
Sabah,Malaysia,,,,8/21/2021,2234375
Sabah,Malaysia,,,,8/22/2021,2275249
Sabah,Malaysia,,,,8/23/2021,2335604
Sabah,Malaysia,,,,8/24/2021,2385376
Sabah,Malaysia,,,,8/25/2021,2436636
Sabah,Malaysia,,,,8/26/2021,2487481
Sabah,Malaysia,,,,8/27/2021,2535194
Sabah,Malaysia,,,,8/28/2021,2578497
Sabah,Malaysia,,,,8/29/2021,2613867
Sabah,Malaysia,,,,8/30/2021,2669283
Sabah,Malaysia,,,,8/31/2021,2710060
Sabah,Malaysia,,,,9/1/2021,2752443
Sabah,Malaysia,,,,9/2/2021,2789945
Sabah,Malaysia,,,,9/3/2021,2828038
Sabah,Malaysia,,,,9/4/2021,2866775
Sabah,Malaysia,,,,9/5/2021,2903061
Sabah,Malaysia,,,,9/6/2021,2941735
Sabah,Malaysia,,,,9/7/2021,2978139
Sabah,Malaysia,,,,9/8/2021,3012095
Sabah,Malaysia,,,,9/9/2021,3045806
Sabah,Malaysia,,,,9/10/2021,3076084
Sabah,Malaysia,,,,9/11/2021,3103308
Sabah,Malaysia,,,,9/12/2021,3129524
Sabah,Malaysia,,,,9/13/2021,3196869
Sabah,Malaysia,,,,9/14/2021,3223352
Sabah,Malaysia,,,,9/15/2021,3247769
Sabah,Malaysia,,,,9/16/2021,3287904
Sabah,Malaysia,,,,9/17/2021,3342617
Sabah,Malaysia,,,,9/18/2021,3395903
Sabah,Malaysia,,,,9/19/2021,3438503
Sabah,Malaysia,,,,9/20/2021,3486653
Sabah,Malaysia,,,,9/21/2021,3526346
Sabah,Malaysia,,,,9/22/2021,3570358
Sarawak,Malaysia,,,,7/8/2021,1755631
Sarawak,Malaysia,,,,7/9/2021,1821598
Sarawak,Malaysia,,,,7/10/2021,1883839
Sarawak,Malaysia,,,,7/11/2021,1940364
Sarawak,Malaysia,,,,7/12/2021,2022432
Sarawak,Malaysia,,,,7/13/2021,2099364
Sarawak,Malaysia,,,,7/14/2021,2173500
Sarawak,Malaysia,,,,7/15/2021,2247314
Sarawak,Malaysia,,,,7/16/2021,2340735
Sarawak,Malaysia,,,,7/17/2021,2405308
Sarawak,Malaysia,,,,7/18/2021,2457719
Sarawak,Malaysia,,,,7/19/2021,2512405
Sarawak,Malaysia,,,,7/20/2021,2559011
Sarawak,Malaysia,,,,7/21/2021,2617359
Sarawak,Malaysia,,,,7/22/2021,2670938
Sarawak,Malaysia,,,,7/23/2021,2718187
Sarawak,Malaysia,,,,7/24/2021,2763298
Sarawak,Malaysia,,,,7/25/2021,2800772
Sarawak,Malaysia,,,,7/26/2021,2839749
Sarawak,Malaysia,,,,7/27/2021,2875760
Sarawak,Malaysia,,,,7/28/2021,2912636
Sarawak,Malaysia,,,,7/29/2021,2944224
Sarawak,Malaysia,,,,7/30/2021,2974559
Sarawak,Malaysia,,,,7/31/2021,3008876
Sarawak,Malaysia,,,,8/1/2021,3070352
Sarawak,Malaysia,,,,8/2/2021,3103061
Sarawak,Malaysia,,,,8/3/2021,3129355
Sarawak,Malaysia,,,,8/4/2021,3153412
Sarawak,Malaysia,,,,8/5/2021,3181102
Sarawak,Malaysia,,,,8/6/2021,3203389
Sarawak,Malaysia,,,,8/7/2021,3229134
Sarawak,Malaysia,,,,8/8/2021,3304228
Sarawak,Malaysia,,,,8/9/2021,3325849
Sarawak,Malaysia,,,,8/10/2021,3340672
Sarawak,Malaysia,,,,8/11/2021,3360531
Sarawak,Malaysia,,,,8/12/2021,3374201
Sarawak,Malaysia,,,,8/13/2021,3388952
Sarawak,Malaysia,,,,8/14/2021,3412494
Sarawak,Malaysia,,,,8/15/2021,3472933
Sarawak,Malaysia,,,,8/16/2021,3486785
Sarawak,Malaysia,,,,8/17/2021,3500733
Sarawak,Malaysia,,,,8/18/2021,3511994
Sarawak,Malaysia,,,,8/19/2021,3523160
Sarawak,Malaysia,,,,8/20/2021,3537575
Sarawak,Malaysia,,,,8/21/2021,3550828
Sarawak,Malaysia,,,,8/22/2021,3561962
Sarawak,Malaysia,,,,8/23/2021,3582357
Sarawak,Malaysia,,,,8/24/2021,3590050
Sarawak,Malaysia,,,,8/25/2021,3595766
Sarawak,Malaysia,,,,8/26/2021,3604950
Sarawak,Malaysia,,,,8/27/2021,3610184
Sarawak,Malaysia,,,,8/28/2021,3614679
Sarawak,Malaysia,,,,8/29/2021,3617026
Sarawak,Malaysia,,,,8/30/2021,3629657
Sarawak,Malaysia,,,,8/31/2021,3630858
Sarawak,Malaysia,,,,9/1/2021,3633607
Sarawak,Malaysia,,,,9/2/2021,3635840
Sarawak,Malaysia,,,,9/3/2021,3639179
Sarawak,Malaysia,,,,9/4/2021,3642598
Sarawak,Malaysia,,,,9/5/2021,3644963
Sarawak,Malaysia,,,,9/6/2021,3648144
Sarawak,Malaysia,,,,9/7/2021,3651253
Sarawak,Malaysia,,,,9/8/2021,3659124
Sarawak,Malaysia,,,,9/9/2021,3671766
Sarawak,Malaysia,,,,9/10/2021,3693584
Sarawak,Malaysia,,,,9/11/2021,3715575
Sarawak,Malaysia,,,,9/12/2021,3730018
Sarawak,Malaysia,,,,9/13/2021,3751330
Sarawak,Malaysia,,,,9/14/2021,3755521
Sarawak,Malaysia,,,,9/15/2021,3759623
Sarawak,Malaysia,,,,9/16/2021,3762384
Sarawak,Malaysia,,,,9/17/2021,3766867
Sarawak,Malaysia,,,,9/18/2021,3770367
Sarawak,Malaysia,,,,9/19/2021,3772085
Sarawak,Malaysia,,,,9/20/2021,3774653
Sarawak,Malaysia,,,,9/21/2021,3775781
Sarawak,Malaysia,,,,9/22/2021,3777697
Selangor,Malaysia,,,,7/8/2021,1761529
Selangor,Malaysia,,,,7/9/2021,1853929
Selangor,Malaysia,,,,7/10/2021,1932010
Selangor,Malaysia,,,,7/11/2021,1995053
Selangor,Malaysia,,,,7/12/2021,2093171
Selangor,Malaysia,,,,7/13/2021,2191511
Selangor,Malaysia,,,,7/14/2021,2305657
Selangor,Malaysia,,,,7/15/2021,2419115
Selangor,Malaysia,,,,7/16/2021,2538365
Selangor,Malaysia,,,,7/17/2021,2640026
Selangor,Malaysia,,,,7/18/2021,2731549
Selangor,Malaysia,,,,7/19/2021,2846105
Selangor,Malaysia,,,,7/20/2021,2953549
Selangor,Malaysia,,,,7/21/2021,3080729
Selangor,Malaysia,,,,7/22/2021,3211951
Selangor,Malaysia,,,,7/23/2021,3340641
Selangor,Malaysia,,,,7/24/2021,3453722
Selangor,Malaysia,,,,7/25/2021,3555602
Selangor,Malaysia,,,,7/26/2021,3685789
Selangor,Malaysia,,,,7/27/2021,3826971
Selangor,Malaysia,,,,7/28/2021,3972982
Selangor,Malaysia,,,,7/29/2021,4123487
Selangor,Malaysia,,,,7/30/2021,4283128
Selangor,Malaysia,,,,7/31/2021,4435128
Selangor,Malaysia,,,,8/1/2021,4695726
Selangor,Malaysia,,,,8/2/2021,4792730
Selangor,Malaysia,,,,8/3/2021,4890883
Selangor,Malaysia,,,,8/4/2021,5000840
Selangor,Malaysia,,,,8/5/2021,5110874
Selangor,Malaysia,,,,8/6/2021,5219178
Selangor,Malaysia,,,,8/7/2021,5318175
Selangor,Malaysia,,,,8/8/2021,5442142
Selangor,Malaysia,,,,8/9/2021,5549670
Selangor,Malaysia,,,,8/10/2021,5652489
Selangor,Malaysia,,,,8/11/2021,5761304
Selangor,Malaysia,,,,8/12/2021,5874162
Selangor,Malaysia,,,,8/13/2021,5990413
Selangor,Malaysia,,,,8/14/2021,6093496
Selangor,Malaysia,,,,8/15/2021,6222106
Selangor,Malaysia,,,,8/16/2021,6318220
Selangor,Malaysia,,,,8/17/2021,6415077
Selangor,Malaysia,,,,8/18/2021,6524112
Selangor,Malaysia,,,,8/19/2021,6627962
Selangor,Malaysia,,,,8/20/2021,6742007
Selangor,Malaysia,,,,8/21/2021,6853636
Selangor,Malaysia,,,,8/22/2021,6967498
Selangor,Malaysia,,,,8/23/2021,7076946
Selangor,Malaysia,,,,8/24/2021,7119074
Selangor,Malaysia,,,,8/25/2021,7163669
Selangor,Malaysia,,,,8/26/2021,7210250
Selangor,Malaysia,,,,8/27/2021,7253611
Selangor,Malaysia,,,,8/28/2021,7292275
Selangor,Malaysia,,,,8/29/2021,7327828
Selangor,Malaysia,,,,8/30/2021,7405969
Selangor,Malaysia,,,,8/31/2021,7438097
Selangor,Malaysia,,,,9/1/2021,7474629
Selangor,Malaysia,,,,9/2/2021,7508984
Selangor,Malaysia,,,,9/3/2021,7550827
Selangor,Malaysia,,,,9/4/2021,7583936
Selangor,Malaysia,,,,9/5/2021,7615195
Selangor,Malaysia,,,,9/6/2021,7640401
Selangor,Malaysia,,,,9/7/2021,7664675
Selangor,Malaysia,,,,9/8/2021,7687334
Selangor,Malaysia,,,,9/9/2021,7712177
Selangor,Malaysia,,,,9/10/2021,7740512
Selangor,Malaysia,,,,9/11/2021,7764225
Selangor,Malaysia,,,,9/12/2021,7785516
Selangor,Malaysia,,,,9/13/2021,7913665
Selangor,Malaysia,,,,9/14/2021,7932017
Selangor,Malaysia,,,,9/15/2021,7953675
Selangor,Malaysia,,,,9/16/2021,7970118
Selangor,Malaysia,,,,9/17/2021,7991374
Selangor,Malaysia,,,,9/18/2021,8007070
Selangor,Malaysia,,,,9/19/2021,8020971
Selangor,Malaysia,,,,9/20/2021,8039120
Selangor,Malaysia,,,,9/21/2021,8055815
Selangor,Malaysia,,,,9/22/2021,8076765
Terengganu,Malaysia,,,,7/8/2021,310293
Terengganu,Malaysia,,,,7/9/2021,312705
Terengganu,Malaysia,,,,7/10/2021,324987
Terengganu,Malaysia,,,,7/11/2021,334570
Terengganu,Malaysia,,,,7/12/2021,346517
Terengganu,Malaysia,,,,7/13/2021,358551
Terengganu,Malaysia,,,,7/14/2021,370334
Terengganu,Malaysia,,,,7/15/2021,382360
Terengganu,Malaysia,,,,7/16/2021,387195
Terengganu,Malaysia,,,,7/17/2021,403246
Terengganu,Malaysia,,,,7/18/2021,411030
Terengganu,Malaysia,,,,7/19/2021,416898
Terengganu,Malaysia,,,,7/20/2021,417673
Terengganu,Malaysia,,,,7/21/2021,425231
Terengganu,Malaysia,,,,7/22/2021,434184
Terengganu,Malaysia,,,,7/23/2021,436702
Terengganu,Malaysia,,,,7/24/2021,445382
Terengganu,Malaysia,,,,7/25/2021,458510
Terengganu,Malaysia,,,,7/26/2021,473498
Terengganu,Malaysia,,,,7/27/2021,488974
Terengganu,Malaysia,,,,7/28/2021,504894
Terengganu,Malaysia,,,,7/29/2021,520886
Terengganu,Malaysia,,,,7/30/2021,525379
Terengganu,Malaysia,,,,7/31/2021,546237
Terengganu,Malaysia,,,,8/1/2021,561698
Terengganu,Malaysia,,,,8/2/2021,576738
Terengganu,Malaysia,,,,8/3/2021,592229
Terengganu,Malaysia,,,,8/4/2021,606935
Terengganu,Malaysia,,,,8/5/2021,622260
Terengganu,Malaysia,,,,8/6/2021,625910
Terengganu,Malaysia,,,,8/7/2021,642069
Terengganu,Malaysia,,,,8/8/2021,652940
Terengganu,Malaysia,,,,8/9/2021,663146
Terengganu,Malaysia,,,,8/10/2021,678183
Terengganu,Malaysia,,,,8/11/2021,699419
Terengganu,Malaysia,,,,8/12/2021,720667
Terengganu,Malaysia,,,,8/13/2021,725269
Terengganu,Malaysia,,,,8/14/2021,741738
Terengganu,Malaysia,,,,8/15/2021,766545
Terengganu,Malaysia,,,,8/16/2021,792185
Terengganu,Malaysia,,,,8/17/2021,820664
Terengganu,Malaysia,,,,8/18/2021,848726
Terengganu,Malaysia,,,,8/19/2021,874926
Terengganu,Malaysia,,,,8/20/2021,879842
Terengganu,Malaysia,,,,8/21/2021,895352
Terengganu,Malaysia,,,,8/22/2021,914334
Terengganu,Malaysia,,,,8/23/2021,936263
Terengganu,Malaysia,,,,8/24/2021,958170
Terengganu,Malaysia,,,,8/25/2021,979922
Terengganu,Malaysia,,,,8/26/2021,1000527
Terengganu,Malaysia,,,,8/27/2021,1003648
Terengganu,Malaysia,,,,8/28/2021,1019014
Terengganu,Malaysia,,,,8/29/2021,1032238
Terengganu,Malaysia,,,,8/30/2021,1048355
Terengganu,Malaysia,,,,8/31/2021,1066579
Terengganu,Malaysia,,,,9/1/2021,1088580
Terengganu,Malaysia,,,,9/2/2021,1111492
Terengganu,Malaysia,,,,9/3/2021,1118097
Terengganu,Malaysia,,,,9/4/2021,1137817
Terengganu,Malaysia,,,,9/5/2021,1158103
Terengganu,Malaysia,,,,9/6/2021,1178646
Terengganu,Malaysia,,,,9/7/2021,1202802
Terengganu,Malaysia,,,,9/8/2021,1224922
Terengganu,Malaysia,,,,9/9/2021,1245738
Terengganu,Malaysia,,,,9/10/2021,1248977
Terengganu,Malaysia,,,,9/11/2021,1256642
Terengganu,Malaysia,,,,9/12/2021,1271045
Terengganu,Malaysia,,,,9/13/2021,1292495
Terengganu,Malaysia,,,,9/14/2021,1309470
Terengganu,Malaysia,,,,9/15/2021,1325636
Terengganu,Malaysia,,,,9/16/2021,1339553
Terengganu,Malaysia,,,,9/17/2021,1340850
Terengganu,Malaysia,,,,9/18/2021,1350307
Terengganu,Malaysia,,,,9/19/2021,1359362
Terengganu,Malaysia,,,,9/20/2021,1370400
Terengganu,Malaysia,,,,9/21/2021,1383522
Terengganu,Malaysia,,,,9/22/2021,1399506
Unknown,Malaysia,,,,7/8/2021,0
Unknown,Malaysia,,,,7/9/2021,0
Unknown,Malaysia,,,,7/10/2021,0
Unknown,Malaysia,,,,7/11/2021,0
Unknown,Malaysia,,,,7/12/2021,0
Unknown,Malaysia,,,,7/13/2021,0
Unknown,Malaysia,,,,7/14/2021,0
Unknown,Malaysia,,,,7/15/2021,0
Unknown,Malaysia,,,,7/16/2021,0
Unknown,Malaysia,,,,7/17/2021,0
Unknown,Malaysia,,,,7/18/2021,0
Unknown,Malaysia,,,,7/19/2021,0
Unknown,Malaysia,,,,7/20/2021,0
Unknown,Malaysia,,,,7/21/2021,0
Unknown,Malaysia,,,,7/22/2021,0
Unknown,Malaysia,,,,7/23/2021,0
Unknown,Malaysia,,,,7/24/2021,0
Unknown,Malaysia,,,,7/25/2021,0
Unknown,Malaysia,,,,7/26/2021,0
Unknown,Malaysia,,,,7/27/2021,0
Unknown,Malaysia,,,,7/28/2021,0
Unknown,Malaysia,,,,7/29/2021,0
Unknown,Malaysia,,,,7/30/2021,0
Unknown,Malaysia,,,,7/31/2021,0
Unknown,Malaysia,,,,8/1/2021,0
Unknown,Malaysia,,,,8/2/2021,0
Unknown,Malaysia,,,,8/3/2021,0
Unknown,Malaysia,,,,8/4/2021,0
Unknown,Malaysia,,,,8/5/2021,0
Unknown,Malaysia,,,,8/6/2021,0
Unknown,Malaysia,,,,8/7/2021,0
Unknown,Malaysia,,,,8/8/2021,0
Unknown,Malaysia,,,,8/9/2021,0
Unknown,Malaysia,,,,8/10/2021,0
Unknown,Malaysia,,,,8/11/2021,0
Unknown,Malaysia,,,,8/12/2021,0
Unknown,Malaysia,,,,8/13/2021,0
Unknown,Malaysia,,,,8/14/2021,0
Unknown,Malaysia,,,,8/15/2021,0
Unknown,Malaysia,,,,8/16/2021,0
Unknown,Malaysia,,,,8/17/2021,0
Unknown,Malaysia,,,,8/18/2021,0
Unknown,Malaysia,,,,8/19/2021,0
Unknown,Malaysia,,,,8/20/2021,0
Unknown,Malaysia,,,,8/21/2021,0
Unknown,Malaysia,,,,8/22/2021,0
Unknown,Malaysia,,,,8/23/2021,0
Unknown,Malaysia,,,,8/24/2021,0
Unknown,Malaysia,,,,8/25/2021,0
Unknown,Malaysia,,,,8/26/2021,0
Unknown,Malaysia,,,,8/27/2021,0
Unknown,Malaysia,,,,8/28/2021,0
Unknown,Malaysia,,,,8/29/2021,0
Unknown,Malaysia,,,,8/30/2021,0
Unknown,Malaysia,,,,8/31/2021,0
Unknown,Malaysia,,,,9/1/2021,0
Unknown,Malaysia,,,,9/2/2021,0
Unknown,Malaysia,,,,9/3/2021,0
Unknown,Malaysia,,,,9/4/2021,0
Unknown,Malaysia,,,,9/5/2021,0
Unknown,Malaysia,,,,9/6/2021,0
Unknown,Malaysia,,,,9/7/2021,0
Unknown,Malaysia,,,,9/8/2021,0
Unknown,Malaysia,,,,9/9/2021,0
Unknown,Malaysia,,,,9/10/2021,0
Unknown,Malaysia,,,,9/11/2021,0
Unknown,Malaysia,,,,9/12/2021,0
